portfolio_id,return
PF00001288,0.02768537402153015
PF00001290,0.024950534105300903
PF00001294,0.027603447437286377
PF00001296,0.026897430419921875
PF00001303,0.02492833137512207
PF00001305,0.0299069881439209
PF00001306,0.025653988122940063
PF00001309,0.03034573793411255
PF00001310,0.027438253164291382
PF00001312,0.026053160429000854
PF00001313,0.05538257956504822
PF00001316,0.027726858854293823
PF00001319,0.02712509036064148
PF00001324,0.034697145223617554
PF00001325,0.027332156896591187
PF00001331,0.034697145223617554
PF00001333,0.05197256803512573
PF00001334,0.02602255344390869
PF00001335,0.02566477656364441
PF00001340,0.026467978954315186
PF00001345,0.027643799781799316
PF00001348,0.053343892097473145
PF00001352,0.025814533233642578
PF00001354,0.02846437692642212
PF00001355,0.04455834627151489
PF00001356,0.04531222581863403
PF00001368,0.027726858854293823
PF00001370,0.027857720851898193
PF00001372,0.025936752557754517
PF00001375,0.029988884925842285
PF00001382,0.024596869945526123
PF00001384,0.025814533233642578
PF00001388,0.0282001793384552
PF00001389,0.027715086936950684
PF00001391,0.02685379981994629
PF00001412,0.03996756672859192
PF00001419,0.05590766668319702
PF00001424,0.030399054288864136
PF00001427,0.031187832355499268
PF00001428,0.034249722957611084
PF00001430,0.028941571712493896
PF00001432,0.03242075443267822
PF00001433,0.028719961643218994
PF00001438,0.02958124876022339
PF00001440,0.04630953073501587
PF00001441,0.029200583696365356
PF00001446,0.030195504426956177
PF00001450,0.03058066964149475
PF00001453,0.03433382511138916
PF00001456,0.02893504500389099
PF00001458,0.03154560923576355
PF00001463,0.05324059724807739
PF00001464,0.031766682863235474
PF00001471,0.05139470100402832
PF00001473,0.03849509358406067
PF00001474,0.0539187490940094
PF00001480,0.028028249740600586
PF00001486,0.04504215717315674
PF00001493,0.057209163904190063
PF00001494,0.04152902960777283
PF00001497,0.03145235776901245
PF00001500,0.028982728719711304
PF00001503,0.05510804057121277
PF00001505,0.04457491636276245
PF00001508,0.04139390587806702
PF00001510,0.043138593435287476
PF00001511,0.0319385826587677
PF00001512,0.04973343014717102
PF00001515,0.030556917190551758
PF00001516,0.054310739040374756
PF00001519,0.05710163712501526
PF00001522,0.032229095697402954
PF00001529,0.031665951013565063
PF00001532,0.031878769397735596
PF00001535,0.04094228148460388
PF00001536,0.031878769397735596
PF00001537,0.032125324010849
PF00001540,0.05533263087272644
PF00001541,0.031184852123260498
PF00001542,0.055798619985580444
PF00001547,0.04075479507446289
PF00001550,0.056324899196624756
PF00001553,0.031348586082458496
PF00001556,0.0316920280456543
PF00001561,0.05592641234397888
PF00001564,0.0486321747303009
PF00001565,0.029593557119369507
PF00001569,0.03394964337348938
PF00001572,0.05952805280685425
PF00001575,0.03429308533668518
PF00001578,0.032377153635025024
PF00001579,0.057117730379104614
PF00001583,0.03434199094772339
PF00001589,0.036555975675582886
PF00001590,0.057068824768066406
PF00001592,0.04440385103225708
PF00001593,0.05952805280685425
PF00001597,0.03402012586593628
PF00001599,0.035089582204818726
PF00001614,0.036100834608078
PF00001618,0.03669083118438721
PF00001619,0.0354483425617218
PF00001629,0.0358542799949646
PF00001626,0.03608766198158264
PF00001628,0.03606671094894409
PF00001631,0.05956616997718811
PF00001632,0.03375580906867981
PF00001633,0.03699621558189392
PF00001635,0.03816518187522888
PF00001642,0.03523916006088257
PF00001648,0.04255115985870361
PF00001654,0.03539758920669556
PF00001655,0.0371478796005249
PF00001656,0.03881630301475525
PF00001660,0.035563766956329346
PF00001661,0.060199469327926636
PF00001665,0.04334726929664612
PF00001667,0.060199469327926636
PF00001677,0.05989077687263489
PF00001682,0.03447958827018738
PF00001690,0.036681920289993286
PF00001693,0.03467041254043579
PF00001711,0.04303857684135437
PF00001712,0.03642544150352478
PF00001713,0.03447958827018738
PF00001714,0.03617888689041138
PF00001719,0.03676888346672058
PF00001728,0.037015438079833984
PF00001729,0.04303857684135437
PF00001731,0.05762246251106262
PF00001732,0.036681920289993286
PF00001745,0.044687092304229736
PF00001749,0.04248476028442383
PF00001751,0.061687737703323364
PF00001754,0.044745177030563354
PF00001756,0.04298347234725952
PF00001765,0.0455436110496521
PF00001767,0.043525487184524536
PF00001768,0.06381520628929138
PF00001770,0.04971763491630554
PF00001772,0.04593527317047119
PF00001774,0.04504486918449402
PF00001776,0.04563486576080322
PF00001779,0.06308084726333618
PF00001786,0.061290889978408813
PF00001787,0.044984668493270874
PF00001789,0.04563486576080322
PF00001792,0.04517406225204468
PF00001793,0.06603929400444031
PF00001797,0.04308861494064331
PF00001801,0.043827980756759644
PF00001805,0.044626981019973755
PF00001807,0.06603929400444031
PF00001808,0.044626981019973755
PF00001809,0.042528510093688965
PF00001813,0.04497730731964111
PF00001819,0.044626981019973755
PF00001820,0.04487353563308716
PF00001824,0.04646623134613037
PF00001834,0.046478718519210815
PF00001837,0.06689625978469849
PF00001841,0.04558876156806946
PF00001842,0.04646623134613037
PF00001844,0.04751420021057129
PF00001846,0.04546794295310974
PF00001847,0.047267913818359375
PF00001848,0.045831114053726196
PF00001849,0.04861575365066528
PF00001854,0.04669475555419922
PF00001857,0.04937171936035156
PF00001863,0.048904478549957275
PF00001865,0.04761481285095215
PF00001867,0.04811784625053406
PF00001868,0.04780706763267517
PF00001869,0.04786136746406555
PF00001875,0.04786136746406555
PF00001878,0.06235429644584656
PF00001879,0.04761481285095215
PF00001880,0.04786136746406555
PF00001886,0.04689297080039978
PF00001887,0.04689297080039978
PF00001895,0.046192169189453125
PF00001900,0.046838074922561646
PF00001904,0.06560170650482178
PF00001907,0.045138776302337646
PF00001908,0.04793110489845276
PF00001912,0.048026442527770996
PF00001920,0.06434491276741028
PF00001921,0.06403395533561707
PF00001922,0.04793110489845276
PF00001923,0.04923582077026367
PF00001924,0.04689297080039978
PF00001925,0.051150113344192505
PF00001929,0.049961984157562256
PF00001935,0.07023942470550537
PF00001936,0.049061119556427
PF00001937,0.04947018623352051
PF00001939,0.04926520586013794
PF00001951,0.049961984157562256
PF00001948,0.049700021743774414
PF00001952,0.06824436783790588
PF00001953,0.04818364977836609
PF00001960,0.05197301506996155
PF00001963,0.04959002137184143
PF00001966,0.06859591603279114
PF00001970,0.05155903100967407
PF00001975,0.05092012882232666
PF00001978,0.04987221956253052
PF00001985,0.06945610046386719
PF00001987,0.06853368878364563
PF00001988,0.05041709542274475
PF00001995,0.05120757222175598
PF00001996,0.05105498433113098
PF00001997,0.05223169922828674
PF00001999,0.06589516997337341
PF00002000,0.04926946759223938
PF00002001,0.0696166455745697
PF00002008,0.05120757222175598
PF00002010,0.06785658001899719
PF00002011,0.049846529960632324
PF00002012,0.050798505544662476
PF00002015,0.04927912354469299
PF00002016,0.05100259184837341
PF00002022,0.05028674006462097
PF00002026,0.05245676636695862
PF00002031,0.05301600694656372
PF00002032,0.05483844876289368
PF00002036,0.05456864833831787
PF00002038,0.054413795471191406
PF00002042,0.054413795471191406
PF00002044,0.06494161486625671
PF00002045,0.0526449978351593
PF00002049,0.054108500480651855
PF00002050,0.050911396741867065
PF00002051,0.05420881509780884
PF00002054,0.05318343639373779
PF00002058,0.05483844876289368
PF00002069,0.05224955081939697
PF00002073,0.05224955081939697
PF00002076,0.05126082897186279
PF00002077,0.05265861749649048
PF00002084,0.052487075328826904
PF00002085,0.05265861749649048
PF00002087,0.059204816818237305
PF00002089,0.05201748013496399
PF00002099,0.05491569638252258
PF00002103,0.05250602960586548
PF00002105,0.05256560444831848
PF00002106,0.05159705877304077
PF00002109,0.052966177463531494
PF00002113,0.052487075328826904
PF00002121,0.052487075328826904
PF00002128,0.06580847501754761
PF00002129,0.05262202024459839
PF00002131,0.05341899394989014
PF00002140,0.057802796363830566
PF00002141,0.054519444704055786
PF00002144,0.05370470881462097
PF00002145,0.057712674140930176
PF00002146,0.056784242391586304
PF00002148,0.057560086250305176
PF00002149,0.058174967765808105
PF00002152,0.05650252103805542
PF00002154,0.057124704122543335
PF00002158,0.057802796363830566
PF00002159,0.057712674140930176
PF00002163,0.05370470881462097
PF00002164,0.056739091873168945
PF00002165,0.05730360746383667
PF00002169,0.052173227071762085
PF00002170,0.050792962312698364
PF00002175,0.051599979400634766
PF00002185,0.05276709794998169
PF00002190,0.05249011516571045
PF00002192,0.050792962312698364
PF00002193,0.05228602886199951
PF00002194,0.05249011516571045
PF00002196,0.05241113901138306
PF00002197,0.051419854164123535
PF00002199,0.05069354176521301
PF00002200,0.05300265550613403
PF00002206,0.05478397011756897
PF00002208,0.05069354176521301
PF00002211,0.052498072385787964
PF00002213,0.05241113901138306
PF00002214,0.047905147075653076
PF00002216,0.05208900570869446
PF00002217,0.05208900570869446
PF00002223,0.052293092012405396
PF00002224,0.052498072385787964
PF00002230,0.05375745892524719
PF00002232,0.052498072385787964
PF00002238,0.051817387342453
PF00002239,0.05208900570869446
PF00002240,0.05007842183113098
PF00002251,0.052549153566360474
PF00002252,0.05275323987007141
PF00002253,0.051817387342453
PF00002255,0.05241522192955017
PF00002265,0.0430273711681366
PF00002267,0.04965391755104065
PF00002271,0.052498072385787964
PF00002269,0.0521339476108551
PF00002273,0.04971432685852051
PF00002278,0.05312222242355347
PF00002282,0.04941505193710327
PF00002285,0.05416595935821533
PF00002286,0.05342966318130493
PF00002287,0.05063241720199585
PF00002292,0.05327481031417847
PF00002298,0.0530698299407959
PF00002302,0.0530698299407959
PF00002316,0.05219277739524841
PF00002317,0.05140915513038635
PF00002320,0.05259805917739868
PF00002324,0.0551224946975708
PF00002326,0.052293092012405396
PF00002333,0.05295822024345398
PF00002335,0.06479772925376892
PF00002342,0.05270183086395264
PF00002344,0.05140915513038635
PF00002345,0.051672399044036865
PF00002349,0.05049651861190796
PF00002350,0.05391716957092285
PF00002352,0.05388912558555603
PF00002355,0.051817893981933594
PF00002361,0.05471339821815491
PF00002371,0.05404826998710632
PF00002369,0.053457021713256836
PF00002376,0.05425325036048889
PF00002378,0.051817893981933594
PF00002381,0.05450841784477234
PF00002383,0.05388912558555603
PF00002384,0.05368611216545105
PF00002385,0.05443134903907776
PF00002391,0.0539628267288208
PF00002398,0.0544607937335968
PF00002400,0.055662602186203
PF00002401,0.051817893981933594
PF00002402,0.051072269678115845
PF00002406,0.05461570620536804
PF00002408,0.07479971647262573
PF00002411,0.05425325036048889
PF00002413,0.05404826998710632
PF00002417,0.05404826998710632
PF00002429,0.0516819953918457
PF00002435,0.050839394330978394
PF00002439,0.05475160479545593
PF00002440,0.0540047287940979
PF00002441,0.054668962955474854
PF00002447,0.050130993127822876
PF00002453,0.05420881509780884
PF00002451,0.06995922327041626
PF00002455,0.05120602250099182
PF00002457,0.03589990735054016
PF00002469,0.03682971000671387
PF00002474,0.030875325202941895
PF00002475,0.02991873025894165
PF00002476,0.0519527792930603
PF00002480,0.04683825373649597
PF00002492,0.030875325202941895
PF00002496,0.03885173797607422
PF00002506,0.032300353050231934
PF00002516,0.02991873025894165
PF00002518,0.05440226197242737
PF00002521,0.05063977837562561
PF00002522,0.02991873025894165
PF00002524,0.02991873025894165
PF00002525,0.05124470591545105
PF00002530,0.02991873025894165
PF00002532,0.04963192343711853
PF00002543,0.052664369344711304
PF00002547,0.05907014012336731
PF00002548,0.07107484340667725
PF00002551,0.035061031579971313
PF00002553,0.048137813806533813
PF00002560,0.034040212631225586
PF00002571,0.05174738168716431
PF00002572,0.03338858485221863
PF00002582,0.042342036962509155
PF00002583,0.0478760302066803
PF00002589,0.055326223373413086
PF00002590,0.05490761995315552
PF00002593,0.05578306317329407
PF00002594,0.03598988056182861
PF00002595,0.03246548771858215
PF00002600,0.03246548771858215
PF00002598,0.05490681529045105
PF00002601,0.03671577572822571
PF00002605,0.05569007992744446
PF00002606,0.05569007992744446
PF00002608,0.04148641228675842
PF00002630,0.05210950970649719
PF00002628,0.048824310302734375
PF00002631,0.05210950970649719
PF00002632,0.05349418520927429
PF00002634,0.038044512271881104
PF00002637,0.053300559520721436
PF00002639,0.05174738168716431
PF00002641,0.037774503231048584
PF00002642,0.05376404523849487
PF00002643,0.05370703339576721
PF00002653,0.040721893310546875
PF00002656,0.052239179611206055
PF00002658,0.052954524755477905
PF00002664,0.053360044956207275
PF00002665,0.05006924271583557
PF00002670,0.051319777965545654
PF00002675,0.036687225103378296
PF00002678,0.05400282144546509
PF00002680,0.05229195952415466
PF00002681,0.0430905818939209
PF00002682,0.03877145051956177
PF00002684,0.04262593388557434
PF00002689,0.04217997193336487
PF00002691,0.04150506854057312
PF00002694,0.0536787211894989
PF00002700,0.0568256676197052
PF00002702,0.05307692289352417
PF00002713,0.07090175151824951
PF00002711,0.05707675218582153
PF00002715,0.03995019197463989
PF00002716,0.04202955961227417
PF00002718,0.05199873447418213
PF00002723,0.03783905506134033
PF00002725,0.054492682218551636
PF00002747,0.06321969628334045
PF00002737,0.04379069805145264
PF00002738,0.041101664304733276
PF00002740,0.06321969628334045
PF00002746,0.05586177110671997
PF00002749,0.0568256676197052
PF00002750,0.05088692903518677
PF00002754,0.03497767448425293
PF00002755,0.03877145051956177
PF00002777,0.03692734241485596
PF00002775,0.05436146259307861
PF00002779,0.03502845764160156
PF00002780,0.05088692903518677
PF00002783,0.0568256676197052
PF00002793,0.03432604670524597
PF00002797,0.06704437732696533
PF00002805,0.0334029495716095
PF00002811,0.05088692903518677
PF00002812,0.03432604670524597
PF00002814,0.03432604670524597
PF00002815,0.0334029495716095
PF00002821,0.03432604670524597
PF00002827,0.055096209049224854
PF00002828,0.0638674795627594
PF00002834,0.04217997193336487
PF00002841,0.05400282144546509
PF00002843,0.03877145051956177
PF00002849,0.0334029495716095
PF00002855,0.05068579316139221
PF00002856,0.03599849343299866
PF00002857,0.052752286195755005
PF00002862,0.05649653077125549
PF00002868,0.03432604670524597
PF00002869,0.05197173357009888
PF00002866,0.05543220043182373
PF00002867,0.035855621099472046
PF00002892,0.04850456118583679
PF00002879,0.03432604670524597
PF00002881,0.06394672393798828
PF00002883,0.05362147092819214
PF00002885,0.03488439321517944
PF00002887,0.03876176476478577
PF00002888,0.062334805727005005
PF00002910,0.045340657234191895
PF00002911,0.048726022243499756
PF00002943,0.0225275456905365
PF00002913,0.02250942587852478
PF00002915,0.02250942587852478
PF00002919,0.045340657234191895
PF00002922,0.05164322257041931
PF00002923,0.052487075328826904
PF00002928,0.049341797828674316
PF00002929,0.02250942587852478
PF00002930,0.02158603072166443
PF00002935,0.05312696099281311
PF00002939,0.04978978633880615
PF00002937,0.029835760593414307
PF00002938,0.02815297245979309
PF00002945,0.052039265632629395
PF00002954,0.04480186104774475
PF00002958,0.029564768075942993
PF00002960,0.034199267625808716
PF00002962,0.05126643180847168
PF00002969,0.02979925274848938
PF00002970,0.048319995403289795
PF00002979,0.045340657234191895
PF00002973,0.05200299620628357
PF00002974,0.052487075328826904
PF00002978,0.0222928524017334
PF00002984,0.02815297245979309
PF00002988,0.04978978633880615
PF00002992,0.049341797828674316
PF00002994,0.024310439825057983
PF00002996,0.045247822999954224
PF00003004,0.021458446979522705
PF00003006,0.049341797828674316
PF00003010,0.04793784022331238
PF00003014,0.05250602960586548
PF00003016,0.02250942587852478
PF00003024,0.02815297245979309
PF00003028,0.025928229093551636
PF00003031,0.04677596688270569
PF00003041,0.045340657234191895
PF00003042,0.05284121632575989
PF00003043,0.024060040712356567
PF00003044,0.03106212615966797
PF00003046,0.052268534898757935
PF00003052,0.035866767168045044
PF00003057,0.018250763416290283
PF00003061,0.03547781705856323
PF00003062,0.019323289394378662
PF00003063,0.019323289394378662
PF00003065,0.01943078637123108
PF00003066,0.02070733904838562
PF00003068,0.03620520234107971
PF00003069,0.04596981406211853
PF00003070,0.039640069007873535
PF00003073,0.03530150651931763
PF00003074,0.019323289394378662
PF00003077,0.03290531039237976
PF00003085,0.030497968196868896
PF00003087,0.01887345314025879
PF00003092,0.03551039099693298
PF00003094,0.03290531039237976
PF00003097,0.03472214937210083
PF00003101,0.03181937336921692
PF00003103,0.03463852405548096
PF00003106,0.03597959876060486
PF00003107,0.039640069007873535
PF00003109,0.03590783476829529
PF00003111,0.03551444411277771
PF00003130,0.036164313554763794
PF00003125,0.0314270555973053
PF00003128,0.03551039099693298
PF00003132,0.030379772186279297
PF00003136,0.029366374015808105
PF00003139,0.026444613933563232
PF00003147,0.03808435797691345
PF00003150,0.024243533611297607
PF00003160,0.029366374015808105
PF00003162,0.03505653142929077
PF00003170,0.030497968196868896
PF00003177,0.04821708798408508
PF00003183,0.02127021551132202
PF00003184,0.025901228189468384
PF00003187,0.016413748264312744
PF00003193,0.021591097116470337
PF00003195,0.04675328731536865
PF00003197,0.016413748264312744
PF00003201,0.03161528706550598
PF00003202,0.03091868758201599
PF00003207,0.021911710500717163
PF00003212,0.030640125274658203
PF00003213,0.01494532823562622
PF00003218,0.04675328731536865
PF00003219,0.030640125274658203
PF00003225,0.02028539776802063
PF00003227,0.02028539776802063
PF00003230,0.03243324160575867
PF00003232,0.015144675970077515
PF00003240,0.025775283575057983
PF00003242,0.023698359727859497
PF00003243,0.03320634365081787
PF00003245,0.021348506212234497
PF00003251,0.025593698024749756
PF00003254,0.020389944314956665
PF00003257,0.02015155553817749
PF00003258,0.015144675970077515
PF00003265,0.023045241832733154
PF00003268,0.01699542999267578
PF00003269,0.02028539776802063
PF00003270,0.01991686224937439
PF00003273,0.029495298862457275
PF00003274,0.01991686224937439
PF00003275,0.015226155519485474
PF00003287,0.008474737405776978
PF00003289,0.009944677352905273
PF00003290,0.01215413212776184
PF00003294,0.024894893169403076
PF00003295,0.013070136308670044
PF00003296,0.013827025890350342
PF00003299,0.013215303421020508
PF00003314,0.025665581226348877
PF00003316,0.009163707494735718
PF00003318,0.012162089347839355
PF00003326,0.014817267656326294
PF00003327,0.013778507709503174
PF00003329,0.012666285037994385
PF00003334,0.01222217082977295
PF00003336,0.014649450778961182
PF00003342,0.01222217082977295
PF00003343,0.024990558624267578
PF00003344,0.02127671241760254
PF00003346,0.013663828372955322
PF00003352,0.009160846471786499
PF00003360,0.010549455881118774
PF00003366,0.008115172386169434
PF00003370,0.01215413212776184
PF00003375,0.00734218955039978
PF00003377,0.011131912469863892
PF00003379,0.007954269647598267
PF00003382,0.011434942483901978
PF00003387,0.02484568953514099
PF00003388,0.00789138674736023
PF00003389,0.016306161880493164
PF00003392,0.010510474443435669
PF00003393,0.02484568953514099
PF00003394,0.020557045936584473
PF00003399,0.008518993854522705
PF00003400,0.008933931589126587
PF00003403,0.009140729904174805
PF00003406,0.024386495351791382
PF00003407,0.011733174324035645
PF00003408,0.01371854543685913
PF00003413,0.023834139108657837
PF00003414,0.02484568953514099
PF00003417,0.020949363708496094
PF00003421,0.011720627546310425
PF00003425,0.009744614362716675
PF00003429,0.011733174324035645
PF00003434,0.013646423816680908
PF00003437,0.0075483620166778564
PF00003439,0.023551851511001587
PF00003441,0.03601992130279541
PF00003442,0.011720627546310425
PF00003449,0.011593401432037354
PF00003452,0.024767816066741943
PF00003455,0.015864849090576172
PF00003470,0.008115172386169434
PF00003474,0.025484591722488403
PF00003477,0.01356959342956543
PF00003482,0.007694125175476074
PF00003485,0.011039108037948608
PF00003489,0.009131640195846558
PF00003490,0.012954086065292358
PF00003492,0.009257853031158447
PF00003493,0.009257853031158447
PF00003495,0.008165955543518066
PF00003499,0.011561691761016846
PF00003501,0.012203902006149292
PF00003504,0.01152646541595459
PF00003505,0.021854162216186523
PF00003511,0.02502426505088806
PF00003513,0.008414685726165771
PF00003514,0.00734218955039978
PF00003517,0.012806206941604614
PF00003518,0.011465102434158325
PF00003521,0.010520190000534058
PF00003523,0.011561691761016846
PF00003530,0.012833058834075928
PF00003535,0.024814307689666748
PF00003537,0.011733174324035645
PF00003560,0.013602524995803833
PF00003563,0.023917675018310547
PF00003566,0.012667685747146606
PF00003569,0.013113200664520264
PF00003572,0.021336108446121216
PF00003574,0.010284274816513062
PF00003575,0.022709578275680542
PF00003583,0.00789138674736023
PF00003586,0.010814249515533447
PF00003591,0.011343121528625488
PF00003599,0.01155000925064087
PF00003605,0.023632168769836426
PF00003616,0.011764287948608398
PF00003619,0.010977685451507568
PF00003623,0.011358380317687988
PF00003624,0.019551455974578857
PF00003627,0.02377989888191223
PF00003632,0.010394364595413208
PF00003633,0.011339336633682251
PF00003640,0.011106938123703003
PF00003642,0.01146167516708374
PF00003645,0.009787589311599731
PF00003647,0.016692817211151123
PF00003653,0.023583263158798218
PF00003657,0.007658511400222778
PF00003659,0.007357180118560791
PF00003660,0.007627248764038086
PF00003661,0.007627248764038086
PF00003662,0.012855291366577148
PF00003665,0.011740893125534058
PF00003667,0.022252827882766724
PF00003668,0.011257469654083252
PF00003672,0.008495539426803589
PF00003673,0.011530697345733643
PF00003678,0.008163124322891235
PF00003685,0.006745278835296631
PF00003689,0.009331703186035156
PF00003690,0.01397046446800232
PF00003699,0.009437233209609985
PF00003700,0.0067663490772247314
PF00003706,0.010825097560882568
PF00003714,0.007552981376647949
PF00003719,0.00895431637763977
PF00003723,0.00956815481185913
PF00003726,0.01001274585723877
PF00003733,0.01135668158531189
PF00003734,0.007383942604064941
PF00003738,0.010499626398086548
PF00003740,0.01053166389465332
PF00003742,0.02295529842376709
PF00003748,0.014689415693283081
PF00003751,0.01030680537223816
PF00003754,0.01030680537223816
PF00003755,0.010237962007522583
PF00003756,0.022878140211105347
PF00003758,0.010859489440917969
PF00003759,0.008082002401351929
PF00003764,0.010714888572692871
PF00003765,0.007877498865127563
PF00003766,0.01030680537223816
PF00003767,0.009061723947525024
PF00003772,0.01030680537223816
PF00003776,0.010510265827178955
PF00003779,0.007622569799423218
PF00003784,0.020049601793289185
PF00003791,0.00660550594329834
PF00003797,0.006119817495346069
PF00003799,0.0037229955196380615
PF00003803,0.004541486501693726
PF00003808,0.007176518440246582
PF00003813,0.005082279443740845
PF00003818,0.015940606594085693
PF00003821,0.012056678533554077
PF00003822,0.00660550594329834
PF00003830,0.00401344895362854
PF00003836,0.0073871910572052
PF00003837,0.005304247140884399
PF00003838,0.019910603761672974
PF00003844,0.007161349058151245
PF00003846,0.00660550594329834
PF00003850,0.0037270784378051758
PF00003851,0.003735959529876709
PF00003852,0.003735959529876709
PF00003855,0.005304247140884399
PF00003857,0.004345208406448364
PF00003865,0.007176518440246582
PF00003870,0.004345208406448364
PF00003872,0.00407487154006958
PF00003873,0.00407487154006958
PF00003878,0.007176518440246582
PF00003880,0.007264077663421631
PF00003883,0.007176518440246582
PF00003886,0.004670619964599609
PF00003888,0.011828035116195679
PF00003889,0.008470803499221802
PF00003895,0.006469607353210449
PF00003898,0.003685176372528076
PF00003899,0.006800591945648193
PF00003902,0.003257274627685547
PF00003904,0.005612850189208984
PF00003905,0.005071550607681274
PF00003913,0.00627666711807251
PF00003916,0.003948420286178589
PF00003918,0.003237992525100708
PF00003919,0.004334121942520142
PF00003931,0.0051538944244384766
PF00003932,0.0035727620124816895
PF00003933,0.005454719066619873
PF00003938,0.005612850189208984
PF00003939,0.003237992525100708
PF00003948,0.004466712474822998
PF00003952,0.0065801143646240234
PF00003953,0.006719231605529785
PF00003954,0.004679232835769653
PF00003956,0.005612850189208984
PF00003960,0.005612850189208984
PF00003961,0.003257274627685547
PF00003963,0.0038937926292419434
PF00003964,0.003072023391723633
PF00003966,0.006021559238433838
PF00003968,0.005927950143814087
PF00003969,0.0030190348625183105
PF00003971,0.003763943910598755
PF00003972,0.005454719066619873
PF00003973,0.005454719066619873
PF00003976,0.005612850189208984
PF00003980,0.0029551684856414795
PF00003981,0.005113035440444946
PF00003984,0.0036042630672454834
PF00003985,0.0036042630672454834
PF00003987,0.00422784686088562
PF00003989,0.006165534257888794
PF00003991,0.004720717668533325
PF00003992,0.005927950143814087
PF00003994,0.00393030047416687
PF00003996,0.004236280918121338
PF00003997,0.004228532314300537
PF00003999,0.0037640929222106934
PF00004001,0.0033067166805267334
PF00004006,0.005445659160614014
PF00004009,0.0029870271682739258
PF00004010,0.006728619337081909
PF00004011,0.005726635456085205
PF00004014,0.005445659160614014
PF00004015,0.005549371242523193
PF00004018,0.0029777884483337402
PF00004020,0.0036374032497406006
PF00004021,0.005470633506774902
PF00004022,0.004118502140045166
PF00004028,0.0033067166805267334
PF00004030,0.005445659160614014
PF00004031,0.0057663023471832275
PF00004039,0.0033936798572540283
PF00004040,0.0032437145709991455
PF00004043,0.016779154539108276
PF00004045,0.005470633506774902
PF00004046,0.0035851895809173584
PF00004047,0.007431089878082275
PF00004048,0.0033303797245025635
PF00004052,0.0033961832523345947
PF00004055,0.003737419843673706
PF00004059,0.006385207176208496
PF00004063,0.005470633506774902
PF00004067,0.004118502140045166
PF00004073,0.005630403757095337
PF00004077,0.0031145811080932617
PF00004082,0.0032433271408081055
PF00004094,0.003602355718612671
PF00004096,0.005870610475540161
PF00004097,0.0031621456146240234
PF00004098,0.006258904933929443
PF00004099,0.0033961832523345947
PF00004113,0.0042188167572021484
PF00004114,0.003737419843673706
PF00004115,0.005420774221420288
PF00004117,0.005470633506774902
PF00004134,0.003987699747085571
PF00004136,0.0033936798572540283
PF00004122,0.00318261981010437
PF00004124,0.003376901149749756
PF00004129,0.004257529973983765
PF00004131,0.0049000084400177
PF00004132,0.005592644214630127
PF00004140,0.0038652122020721436
PF00004147,0.0027214884757995605
